chnm	casn	gene_name	assay_name	assay_format_type	assay_source_name	organism	logc	resp	idx
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.096910013	0.011179545	75312
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.301029996	0.042077567	75313
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.84509804	-0.010615327	75314
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	2.301029996	-0.437302075	75315
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.84509804	-0.236815558	75316
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.036440809	75397
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.522878745	0.033050855	75398
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.111424701	75399
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.301029996	0.014443378	75400
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.84509804	-0.125530882	75401
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.301029996	-0.020177882	75402
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.84509804	-0.126832888	75403
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	2.301029996	-0.135799218	75404
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-1.045757491	0.319038558	75413
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.053048585	75414
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.096910013	0.046893632	75415
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.301029996	0.110604338	75416
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.84509804	-0.10433666	75417
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.301029996	-0.072334718	75418
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.84509804	-0.40343088	75419
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	2.301029996	-0.397154316	75420
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-1.045757491	0.083272549	75776
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.272023189	75777
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020203571	75778
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.84509804	-0.266979685	75779
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	0.301029996	0.048255169	75780
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.84509804	-0.398985697	75781
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	1.301029996	-0.187412428	75782
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	Sp1 transcription factor	ATG_CIS	cell-based	ATG	human	2.301029996	-0.097228871	75783
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.001054987	76813
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.04468192	76814
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.025428143	76815
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	0.080325471	76816
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.023214714	76817
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.035062119	76818
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	-0.129552403	76819
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.116093622	76820
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.082283747	76901
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.030799301	76902
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.021534352	76903
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.049868638	76904
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.136446507	76905
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.007251395	76906
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	-0.007508721	76907
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.267838255	76908
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.099284202	76917
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.077956183	76918
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.077850337	76919
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.060018472	76920
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.022845395	76921
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.041914764	76922
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	-0.136294224	76923
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.070071238	76924
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.010662599	77280
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.076929801	77281
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.282240031	77282
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.244414399	77283
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	0.027184829	77284
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.103601778	77285
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	-0.077229748	77286
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	upstream transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.141219418	77287
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.03419748	77853
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.004466705	77854
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.026689878	77855
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	0.093843787	77856
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	0.128275504	77857
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.020098166	77858
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	0.057090843	77859
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.197873403	77860
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.025701372	77941
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.029449309	77942
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.060009241	77943
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.012482631	77944
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	0.007263151	77945
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.031499059	77946
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	0.154567234	77947
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.134740486	77948
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.03409423	77957
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.063407615	77958
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.003779417	77959
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	0.003615875	77960
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	0.041748982	77961
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.060985201	77962
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	0.079669332	77963
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.247696942	77964
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.049388027	78320
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.078162023	78321
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.01118602	78322
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.199783167	78323
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.002965089	78324
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.003496358	78325
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	0.171500353	78326
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	sterol regulatory element binding transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.25878053	78327
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.082639786	79334
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.072444019	79335
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.143373477	79336
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	0.013028081	79337
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	0.21746625	79338
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.088401994	79339
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	0.041347977	79340
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.114992522	79341
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.058870354	79422
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.07237418	79423
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.039093677	79424
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.236319379	79425
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.008793118	79426
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.057590021	79427
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	-0.106001354	79428
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.062034278	79429
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.00491549	79438
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.061888387	79439
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.065246025	79440
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.184016684	79441
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.043138338	79442
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	0.060803279	79443
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	0.05685662	79444
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.025796001	79445
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.012894998	79799
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.017777219	79800
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.184133578	79801
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.166897309	79802
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.015914489	79803
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	0.120245534	79804
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	1.84509804	-0.001663049	79805
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	E2F transcription factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	0.111031312	79806
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.114541193	81057
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.171611378	81058
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.188291429	81059
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.301029996	0.056462502	81060
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.84509804	0.026956211	81061
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.301029996	0.052007583	81062
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.84509804	0.152724261	81063
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	2.301029996	-0.073901673	81064
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-1.045757491	0.007231569	81145
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.522878745	0.039485768	81146
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.096910013	0.150398522	81147
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.301029996	-0.057249826	81148
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.84509804	0.026694867	81149
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.301029996	0.007329542	81150
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.84509804	-0.0489096	81151
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	2.301029996	-0.257076951	81152
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-1.045757491	-0.068374742	81161
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.522878745	0.033624971	81162
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.096910013	0.064063478	81163
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.301029996	-0.008327712	81164
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.84509804	-0.015835037	81165
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.301029996	0.158697746	81166
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.84509804	0.040114587	81167
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	2.301029996	-0.119458899	81168
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-1.045757491	0.026404484	81524
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.125348554	81525
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	-0.096910013	0.068291042	81526
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.301029996	-0.319914965	81527
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	0.84509804	-0.055625322	81528
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.301029996	-0.097021944	81529
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	1.84509804	-0.030657657	81530
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	signal transducer and activator of transcription 3 (acute-phase response factor)	ATG_CIS	cell-based	ATG	human	2.301029996	0.037293063	81531
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.05159977	82475
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.287897793	82476
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	2.069918216	82477
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	0.301029996	3.99579739	82478
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	0.84509804	4.254412451	82479
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	1.301029996	4.201954182	82480
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	1.84509804	3.778169266	82481
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	2.301029996	2.465848623	82482
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	-1.045757491	0.406997194	82563
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.864668593	82564
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	2.534080413	82565
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	0.301029996	3.981151583	82566
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	0.84509804	4.109078877	82567
